URL,SPECIAL CHAR IN URL,CHARSET,SERVER,CONTENT_LENGTH,ACCEPT_EN,WHOIS_COUNTRY,WHOIS_STATEPRO,WHOIS_REGDATE,WHOIS_UPDATED_DATE,TCP_CONVERSATION_EXCHANGE,DIST_REMOTE_TCP_PORT,REMOTE_IPS,APP_BYTES,SOURCE_APP_PACKETS,REMOTE_APP_PACKETS,SOURCE_APP_BYTES,REMOTE_APP_BYTES,APP_PACKETS,DNS_QUERY_TIMES,Type
B0_1421,12:55,utf-8,Apache,66702,1,US,MO,20/5/1996 0:00,24/10/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_177,8:55,utf-8,nginx/1.10.0,,1,None,None,5/11/2003 0:00,6/11/2016 0:00,24,3,9,1715,26,31,22292,1867,26,2,0
B0_201,11:55,UTF-8,mw2110.codfw.wmnet,,1,US,CA,13/1/2001 0:12,12/12/2015 10:16,42,36,2,6128,50,50,41385,6736,50,8,0
B0_2023,12:55,UTF-8,cloudflare-nginx,,1,BS,New Providence,25/10/2005 0:00,20/10/2016 0:00,21,3,13,1458,21,4,244,1458,21,0,0
B0_2071,9:55,UTF-8,nginx/1.10.1,,1,US,FL,29/12/1999 0:00,14/4/2017 0:00,8,3,3,696,8,5,306,696,8,0,0
B0_21,10:55,UTF-8,Apache/2.4.6 (Unix) mod_jk/1.2.37 PHP/5.5.1 OpenSSL/1.0.1g mod_fcgid/2.3.9,13898,1,US,DE,1/9/1995 4:00,1/3/2017 19:31,31,3,5,3590,35,40,35749,3886,35,4,0
B0_2141,10:55,utf-8,Apache,44324,1,CA,ON,9/12/2003 0:00,22/10/2016 0:00,4,3,2,432,4,4,244,432,4,0,0
B0_2190,12:55,UTF-8,mw2176.codfw.wmnet,,1,US,CA,13/1/2001 0:12,12/12/2015 10:16,13,4,7,1074,13,5,306,1074,13,0,0
B0_2300,10:55,UTF-8,mw2187.codfw.wmnet,,1,US,CA,16/3/2003 8:22,29/3/2016 17:55,11,5,7,882,11,10,628,882,11,0,0
B0_346,12:55,UTF-8,Server,,1,US,NV,1/11/1994 0:00,30/4/2014 0:00,36,27,7,4405,42,47,46271,4833,42,6,0
B0_415,10:55,utf-8,ATS,,1,US,CA,22/11/2003 0:00,1/5/2014 0:00,46,38,3,5666,54,67,69645,6250,54,8,0
B0_502,10:55,UTF-8,mw2239.codfw.wmnet,,1,US,CA,13/1/2001 0:12,12/12/2015 10:16,27,18,4,3101,31,30,13795,3405,31,4,0
B0_664,9:55,ISO-8859-1,None,,1,US,CA,29/3/1997 0:00,29/11/2016 0:00,56,52,4,7621,66,74,58567,8357,66,10,0
B0_706,9:55,ISO-8859-1,None,,1,US,CA,29/3/1997 0:00,29/11/2016 0:00,42,30,9,4861,48,44,43523,5301,48,6,0
B0_716,9:55,ISO-8859-1,None,,1,US,CA,29/3/1997 0:00,29/11/2016 0:00,33,29,1,5665,43,36,19433,6401,43,10,0
B0_738,11:55,UTF-8,Server,,1,US,NV,1/11/1994 0:00,30/4/2014 0:00,48,39,11,5137,55,61,67877,5597,55,6,0
B0_815,10:55,UTF-8,Microsoft-IIS/8.5,20474,1,US,WI,2/12/1998 0:00,1/12/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_879,12:55,ISO-8859-1,None,1819,1,US,CA,2/11/2002 0:00,2/2/2017 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_936,10:55,UTF-8,mw2106.codfw.wmnet,40179,1,US,CA,16/3/2003 8:22,29/3/2016 17:55,0,0,0,0,0,0,0,0,0,0,0
B0_959,11:55,us-ascii,Microsoft-HTTPAPI/2.0,324,1,AU,None,22/7/2008 0:00,22/7/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
M0_93,11:56,iso-8859-1,nginx/1.10.1,,1,PK,Punjab,27/9/2013 0:00,29/9/2016 0:00,7,0,2,752,9,9,1197,916,9,2,1
B0_1,8:56,iso-8859-1,Apache,257,1,US,CA,5/11/1999 0:00,11/8/2016 0:00,0,0,0,0,0,2,124,0,0,0,0
B0_1110,12:56,ISO-8859-1,None,25471,1,None,None,,17/3/2017 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_1124,11:56,utf-8,Apache/2.2.15 (CentOS),7215,1,US,CA,13/8/2002 0:00,14/3/2017 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_1144,11:56,None,Microsoft-IIS/7.0,0,1,US,New York,1/9/1998 0:00,15/10/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_1179,12:56,ISO-8859-1,None,1819,1,US,CA,2/11/2002 0:00,2/2/2017 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_1214,9:56,UTF-8,Apache/2.2.15 (CentOS),965,1,CA,qc,8/12/1997 0:00,18/10/2015 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_1227,10:56,ISO-8859-1,None,,1,US,CA,29/3/1997 0:00,29/11/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_1276,12:56,UTF-8,Apache,3042,1,US,CA,20/10/1998 0:00,4/12/2013 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_1317,10:56,us-ascii,Microsoft-HTTPAPI/2.0,324,1,US,CO,16/12/1993 5:00,9/9/2015 20:47,0,0,0,0,0,0,0,0,0,0,0
B0_1396,11:56,UTF-8,Apache-Coyote/1.1,8741,1,US,GA,16/2/2001 9:00,23/9/2014 14:02,0,0,0,0,0,0,0,0,0,0,0
B0_2062,10:56,UTF-8,None,,1,US,Connecticut,13/12/1995 0:00,14/9/2015 0:00,4,3,2,432,4,5,310,432,4,0,0
B0_2215,10:56,UTF-8,nginx,14672,1,PA,PANAMA,25/2/1999 0:00,18/1/2016 0:00,11,3,5,870,11,5,306,870,11,0,0
B0_225,9:56,ISO-8859-1,None,,1,US,CA,29/3/1997 0:00,29/11/2016 0:00,57,51,3,8171,69,59,26659,9059,69,12,0
B0_2281,11:56,iso-8859-1,Apache,229,1,None,None,13/10/2000 0:00,28/8/2015 0:00,5,5,3,450,5,7,479,450,5,0,0
B0_249,9:56,ISO-8859-1,None,,1,US,CA,29/3/1997 0:00,29/11/2016 0:00,26,18,7,3928,32,27,10186,4368,32,6,0
B0_28,11:56,us-ascii,Microsoft-HTTPAPI/2.0,324,1,AU,None,22/7/2008 0:00,22/7/2016 0:00,20,2,7,1876,26,17,2205,2354,26,6,0
B0_394,11:56,iso-8859-1,Apache,189,1,None,None,6/8/2004 0:00,5/7/2016 0:00,25,13,7,2910,31,30,7648,3402,31,6,0
B0_421,9:56,us-ascii,Microsoft-HTTPAPI/2.0,324,1,US,Nevada,18/5/2003 7:22,19/5/2016 15:04,12,3,7,1080,14,14,2498,1260,14,2,0
B0_473,9:56,ISO-8859-1,Apache/1.3.42 Ben-SSL/1.60 (Unix) mod_gzip/1.3.26.1a mod_fastcgi/2.4.6 mod_throttle/3.1.2 Chili!Soft-ASP/3.6.2 FrontPage/5.0.2.2635 mod_perl/1.31 PHP/4.4.9,,1,CA,Quebec,4/2/2003 0:00,6/2/2017 0:00,15,2,5,1944,21,21,2698,2416,21,6,0
B0_514,12:56,UTF-8,nginx/1.6.2,,1,CN,hunansheng,30/8/2004 0:00,8/3/2017 0:00,10,4,4,944,14,15,3869,1252,14,4,0
B0_522,13:56,utf-8,Apache,67283,1,US,MO,20/5/1996 0:00,24/10/2016 0:00,37,3,5,3050,43,44,65986,3492,43,6,0
B0_56,12:56,ISO-8859-1,nginx,1523,1,US,Ohio,8/1/2004 0:00,3/1/2017 0:00,35,11,3,6351,43,46,22390,6989,43,8,0
B0_615,10:56,us-ascii,Microsoft-HTTPAPI/2.0,324,1,US,Arizona,9/8/2002 18:13,3/4/2016 11:08,18,13,2,3354,24,18,8544,3810,24,6,0
B0_714,12:56,UTF-8,mw2228.codfw.wmnet,,1,US,CA,13/1/2001 0:12,12/12/2015 10:16,8,3,3,847,16,18,1998,1435,16,8,0
B0_853,9:56,ISO-8859-1,Apache,1264,1,IL,il,29/12/2008 0:00,15/3/2017 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_867,9:56,iso-8859-1,Apache,225,1,None,None,,,0,0,0,0,0,0,0,0,0,0,0
B0_881,11:56,ISO-8859-1,Aeria Games & Entertainment,17072,1,DE,Berlin,31/7/2006 0:00,28/2/2017 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_943,11:56,utf-8,Apache,17541,1,US,CA,16/11/1998 0:00,3/3/2017 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_944,10:56,utf-8,nginx/1.12.0,,1,US,FL,18/4/2000 0:00,18/4/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_98,11:56,utf-8,nginx/1.6.3 + Phusion Passenger,,1,None,None,20/4/2001 0:00,22/5/2015 0:00,10,2,3,1256,14,14,1546,1576,14,4,0
B0_984,11:56,ISO-8859-1,nginx/1.12.0,,1,US,Arizona,28/9/2005 0:00,2/3/2017 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_986,11:56,UTF-8,Apache/2.4.10 (Debian) PHP/5.6.30-0+deb8u1 mod_perl/2.0.9dev Perl/v5.20.2,3782,1,PA,PANAMA,31/5/2005 0:00,6/3/2017 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_1041,9:57,iso-8859-1,Apache,355,1,US,FL,3/8/1998 0:00,6/2/2017 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_1092,11:57,UTF-8,mw2173.codfw.wmnet,7340,1,US,CA,13/1/2001 0:12,12/12/2015 10:16,0,0,0,0,0,0,0,0,0,0,0
B0_1249,11:57,utf-8,Apache/2.2.29 (Unix) mod_ssl/2.2.29 OpenSSL/1.0.1e-fips mod_bwlimited/1.4 PHP/5.4.35,5796,1,US,Arizona,14/2/2000 0:00,14/2/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_1348,10:57,UTF-8,Server,,1,US,NV,1/11/1994 0:00,30/4/2014 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_1414,9:57,ISO-8859-1,None,,1,US,CA,29/3/1997 0:00,29/11/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_2081,11:57,utf-8,Apache/2.4.6 (Red Hat Enterprise Linux) OpenSSL/1.0.1e-fips mod_fcgid/2.3.9 Communique/4.2.0,448,1,None,None,,,2,2,1,356,2,4,246,356,2,0,0
B0_2130,11:57,UTF-8,Apache-Coyote/1.1,17249,1,None,None,16/10/2000 0:00,25/10/2016 0:00,15,13,7,1062,15,19,1354,1062,15,0,0
B0_2150,11:57,us-ascii,Microsoft-HTTPAPI/2.0,324,1,None,None,5/2/1999 0:00,20/4/2015 0:00,8,5,5,696,8,10,636,696,8,0,0
B0_2167,10:57,us-ascii,Microsoft-HTTPAPI/2.0,324,1,US,UT,5/2/1999 0:00,16/6/2014 0:00,7,3,2,630,7,5,306,630,7,0,0
B0_2173,12:57,utf-8,None,20504,1,US,NY,14/4/1998 0:00,15/3/2017 0:00,4,3,3,408,4,6,378,408,4,0,0
B0_2191,12:57,utf-8,Apache/2.2.31 (Amazon),6828,1,None,None,28/8/2007 0:00,29/4/2013 0:00,13,4,7,1074,13,5,306,1074,13,0,0
B0_250,10:57,ISO-8859-1,None,,1,US,CA,29/3/1997 0:00,29/11/2016 0:00,63,58,6,8280,75,65,23559,9168,75,12,0
B0_299,10:57,ISO-8859-1,nginx,1510,1,US,Ohio,8/1/2004 0:00,3/1/2017 0:00,37,9,11,5965,43,47,20145,6439,43,6,0
B0_375,10:57,UTF-8,nginx,,1,SE,INDAL,19/12/2006 0:00,17/12/2016 0:00,16,0,3,1345,18,19,18597,1495,18,2,0
B0_413,10:57,UTF-8,Apache,,1,None,None,16/1/2001 0:00,17/12/2016 0:00,16,0,7,1293,20,19,1754,1617,20,4,0
B0_458,12:57,ISO-8859-1,Apache/2.2.15 (CentOS) DAV/2 mod_ssl/2.2.15 OpenSSL/1.0.1e-fips PHP/5.3.3,11202,1,US,IL,12/12/1990 0:00,8/6/2015 0:00,79,2,7,5863,83,83,127368,6173,83,4,0
B0_517,9:57,UTF-8,Apache/2.4.6 (CentOS) OpenSSL/1.0.1e-fips PHP/7.0.14,6588,1,JP,Osaka,19/7/2016 0:00,19/7/2016 0:00,19,8,10,1764,23,24,2364,2120,23,4,0
B0_535,10:57,iso-8859-1,Apache/2,345,1,US,CA,25/2/1999 0:00,18/1/2017 0:00,31,0,5,2335,33,37,35231,2493,33,2,0
B0_546,13:57,UTF-8,cloudflare-nginx,,1,US,NY,13/11/2003 0:00,12/1/2017 0:00,42,7,12,3944,48,40,23329,4404,48,6,0
B0_578,11:57,UTF-8,Server,,1,US,NV,1/11/1994 0:00,30/4/2014 0:00,32,26,3,4195,38,45,45691,4623,38,6,0
B0_625,11:57,iso-8859-1,nginx,234,1,US,NY,2/12/2000 0:00,3/11/2016 0:00,21,6,13,1627,25,23,2044,1933,25,4,0
B0_636,10:57,ISO-8859-1,Apache,21046,1,US,NY,30/12/2002 0:00,9/4/2014 0:00,107,4,4,8986,111,148,234205,9294,111,4,0
B0_732,11:57,utf-8,Microsoft-IIS/7.0,23463,1,IT,RM,7/4/2006 16:53,8/4/2017 1:39,18,4,6,1965,22,21,7616,2249,22,4,0
B0_749,10:57,us-ascii,Microsoft-HTTPAPI/2.0,324,1,None,None,,,62,0,3,4725,66,65,97272,5023,66,4,0
B0_75,11:57,utf-8,Apache,,1,US,CO,8/5/2003 0:00,5/5/2015 0:00,9,0,3,871,11,12,4257,1021,11,2,0
B0_791,11:57,iso-8859-1,Apache,241,1,US,UT,16/5/1995 0:00,21/10/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_86,7:57,UTF-8,Apache/2.2.31 (Amazon),1182,1,None,None,29/7/2004 0:00,3/1/2016 0:00,10,3,5,949,14,15,2597,1309,14,4,0
B0_882,12:57,UTF-8,nginx,,1,US,Arizona,30/11/2006 0:00,17/4/2015 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_932,13:57,UTF-8,mw2198.codfw.wmnet,,1,US,CA,13/1/2001 0:12,12/12/2015 10:16,0,0,0,0,0,0,0,0,0,0,0
B0_996,11:57,ISO-8859-1,Apache,10280,1,US,IL,9/3/2006 0:00,23/2/2017 0:00,0,0,0,0,0,0,0,0,0,0,0
M0_103,12:58,UTF-8,Apache,,1,CZ,PRAHA,7/10/2006 0:00,7/3/2017 0:00,50,0,1,3592,52,53,66100,3744,52,2,1
M0_83,13:58,UTF-8,nginx/1.12.0,5962,1,US,UTAH,6/5/2006 0:00,6/5/2016 0:00,10,0,2,1692,14,15,8467,2004,14,4,1
B0_1025,12:58,utf-8,Apache,,1,US,NY,18/1/1994 0:00,21/10/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_1107,8:58,UTF-8,Apache,58,1,US,MA,12/9/2009 21:54,23/8/2016 10:07,0,0,0,0,0,0,0,0,0,0,0
B0_1256,10:58,us-ascii,Microsoft-HTTPAPI/2.0,324,1,US,UT,5/2/1999 0:00,16/6/2014 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_1274,11:58,us-ascii,Microsoft-HTTPAPI/2.0,324,1,AU,None,22/7/2008 0:00,22/7/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_2031,9:58,ISO-8859-1,nginx/1.12.0,,1,US,Illinois,4/10/2010 0:00,21/10/2014 0:00,5,3,3,474,5,4,244,474,5,0,0
B0_2074,11:58,utf-8,nginx/1.6.3 + Phusion Passenger,,1,US,Arizona,20/4/2001 0:00,22/5/2015 0:00,4,4,1,420,4,5,414,420,4,0,0
B0_2201,10:58,UTF-8,GSE,208082,1,US,CA,31/7/2000 0:00,29/6/2016 0:00,5,4,2,474,5,7,442,474,5,0,0
B0_2223,11:58,us-ascii,None,,1,US,WA,22/3/1999 0:00,15/7/2016 0:00,5,4,2,486,5,9,672,486,5,0,0
B0_2254,11:58,ISO-8859-1,nginx/1.12.0,,1,CA,QC,18/4/2005 22:11,22/3/2017 18:00,4,2,2,408,4,7,438,408,4,0,0
B0_302,8:58,iso-8859-1,Apache/2,345,1,US,FL,1/10/2001 0:00,16/1/2017 0:00,9,0,3,1481,13,12,1327,1773,13,4,0
B0_329,12:58,us-ascii,Microsoft-HTTPAPI/2.0,324,1,US,CA,18/4/2001 0:00,27/9/2016 0:00,50,42,4,6256,58,63,63202,6896,58,8,0
B0_338,10:58,ISO-8859-1,nginx,,1,CA,ON,14/7/1998 4:00,11/7/2016 9:21,5,0,3,620,7,8,626,770,7,2,0
B0_358,9:58,us-ascii,None,324,1,US,CO,15/8/1995 0:00,13/7/2016 0:00,14,0,1,1794,18,18,2242,2102,18,4,0
B0_368,9:58,us-ascii,Microsoft-HTTPAPI/2.0,324,1,None,None,8/9/2004 0:00,28/2/2017 0:00,15,10,3,2344,19,17,6649,2668,19,4,0
B0_554,10:58,UTF-8,Apache/2.4.6 (CentOS) OpenSSL/1.0.1e-fips PHP/5.4.16,1688,1,US,Arizona,26/1/2001 12:11,7/12/2015 11:23,17,15,4,1146,17,5,416,1146,17,0,0
B0_598,11:58,UTF-8,mw2172.codfw.wmnet,,1,US,CA,13/1/2001 0:12,12/12/2015 10:16,44,37,6,6317,52,53,38708,6925,52,8,0
B0_604,11:58,UTF-8,nginx,,1,None,None,17/7/2006 0:00,7/9/2016 0:00,20,9,4,3076,26,23,8668,3494,26,6,0
B0_776,9:58,ISO-8859-1,nginx/1.2.6,,1,US,Arizona,17/5/2001 0:00,15/4/2015 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_845,11:58,UTF-8,Server,,1,US,NV,1/11/1994 0:00,30/4/2014 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_857,11:58,ISO-8859-1,Server,1179,1,US,NV,1/11/1994 0:00,30/4/2014 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_921,12:58,utf-8,nginx/1.8.0,90837,1,US,va,7/9/1993 0:00,5/8/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_1081,11:59,UTF-8,Server,,1,US,NV,1/11/1994 0:00,30/4/2014 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_1119,11:59,utf-8,cloudflare-nginx,,1,US,Arizona,7/6/2001 0:00,27/11/2015 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_1138,10:59,iso-8859-1,None,,1,None,None,13/8/2004 0:00,20/8/2015 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_1153,11:59,iso-8859-1,Apache/2.2.15 (CentOS),,1,US,UT,16/5/1995 0:00,21/10/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_12,10:59,utf-8,Microsoft-IIS/8.5,26958,1,None,None,16/6/1996 0:00,28/3/2016 0:00,15,10,1,2421,21,17,7924,2861,21,6,0
B0_1206,12:59,utf-8,nginx,162,1,BS,New Providence,6/11/2007 0:00,1/10/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_1233,10:59,UTF-8,Apache/2.4.6 (Unix) mod_jk/1.2.37,19404,1,US,IL,14/6/1995 0:00,17/5/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_1269,11:59,ISO-8859-1,nginx,162,1,US,Virginia,23/3/1998 0:00,29/5/2015 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_1331,10:59,us-ascii,None,324,1,US,FL,21/4/2002 0:00,23/3/2017 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_1358,10:59,iso-8859-1,Apache/2.4.23 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4,352,1,CN,None,7/7/2007 0:00,4/3/2017 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_1399,9:59,ISO-8859-1,None,,1,US,CA,29/3/1997 0:00,29/11/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_1417,11:59,utf-8,None,7697,1,None,None,,,0,0,0,0,0,0,0,0,0,0,0
B0_2047,10:59,us-ascii,None,324,1,US,FL,21/4/2002 0:00,23/3/2017 0:00,6,5,3,528,6,6,407,528,6,0,0
B0_2050,13:59,UTF-8,None,9322,1,US,AZ,31/12/2005 0:00,31/12/2016 0:00,8,5,6,672,8,12,768,672,8,0,0
B0_2115,10:59,UTF-8,Apache/2.2.22 (Debian),,1,FR,None,17/3/1996 5:00,1/6/2016 10:45,10,3,8,828,10,16,1036,828,10,0,0
B0_2243,11:59,UTF-8,Apache/2.4.25 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4,,1,None,None,19/2/2002 0:00,25/4/2016 0:00,10,7,5,768,10,13,890,768,10,0,0
B0_227,15:59,UTF-8,ATS,,1,US,CA,18/1/1995 0:00,26/8/2015 0:00,20,6,5,2638,28,25,6137,3208,28,8,0
B0_265,9:59,ISO-8859-1,nginx,12629,1,US,CA,28/4/2005 0:00,7/12/2015 0:00,24,0,11,1863,26,27,15088,2033,26,2,0
B0_296,11:59,us-ascii,Microsoft-HTTPAPI/2.0,324,1,AU,None,22/7/2008 0:00,22/7/2016 0:00,24,3,6,2752,30,24,8910,3230,30,6,0
B0_397,9:59,us-ascii,None,324,1,US,CO,15/8/1995 0:00,13/7/2016 0:00,14,0,1,1797,18,19,2308,2105,18,4,0
B0_426,13:59,ISO-8859-1,nginx/1.4.4,,1,US,UT,21/6/1997 0:00,21/10/2016 0:00,8,3,8,552,8,5,420,552,8,0,0
B0_486,13:59,us-ascii,Microsoft-HTTPAPI/2.0,324,1,US,UT,16/5/1995 0:00,21/10/2016 0:00,29,12,6,3325,33,32,29835,3635,33,4,0
B0_516,11:59,ISO-8859-1,Apache,5290,1,US,FL,24/4/1999 0:00,23/2/2015 0:00,17,2,2,1684,21,22,14589,2012,21,4,0
B0_592,11:59,utf-8,None,12965,1,US,FL,24/1/2001 0:00,24/1/2017 0:00,48,9,12,3796,52,51,37621,4118,52,4,0
B0_600,13:59,us-ascii,Microsoft-IIS/7.5,324,1,US,Missouri,23/5/1997 0:00,15/4/2015 0:00,10,0,3,1170,16,14,1324,1584,16,6,0
B0_618,11:59,ISO-8859-1,cloudflare-nginx,,1,NL,ZH,12/9/2002 0:00,6/5/2015 0:00,9,0,2,1589,13,13,2404,1909,13,4,0
B0_620,10:59,UTF-8,Apache,,1,US,WA,20/2/2006 0:00,22/2/2017 0:00,10,1,3,1300,14,15,13818,1618,14,4,0
B0_674,12:59,utf-8,nginx,162,1,BS,New Providence,6/11/2007 0:00,1/10/2016 0:00,22,12,5,3142,30,24,7684,3746,30,8,0
B0_718,11:59,ISO-8859-1,Apache/2.2.22 (Ubuntu),125,1,US,Oregon,21/11/1997 0:00,5/3/2017 0:00,38,4,10,3936,44,46,29443,4404,44,6,0
B0_779,12:59,ISO-8859-1,nginx,1511,1,US,Ohio,8/1/2004 0:00,3/1/2017 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_802,11:59,ISO-8859-1,Apache,5290,1,US,FL,24/4/1999 0:00,23/2/2015 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_87,12:59,UTF-8,cloudflare-nginx,,1,US,FL,19/3/1999 0:00,11/3/2012 0:00,14,0,3,1438,18,16,4800,1734,18,4,0
B0_93,10:59,utf-8,Microsoft-IIS/8.5,19867,1,None,None,16/6/1996 0:00,28/3/2016 0:00,21,12,3,3104,29,23,8857,3696,29,8,0
B0_999,13:59,iso-8859-1,nginx/1.2.1,,1,None,None,,,0,0,0,0,0,0,0,0,0,0,0
B0_1031,11:60,ISO-8859-1,Apache,,1,US,UT,16/5/1995 0:00,21/10/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_119,11:60,iso-8859-1,Apache,198,1,HK,None,1/9/2016 0:00,2/9/2016 0:00,3,1,2,238,5,7,654,394,5,2,0
B0_1211,11:60,ISO-8859-1,None,1973,1,None,None,,,0,0,0,0,0,0,0,0,0,0,0
B0_1278,10:60,utf-8,cloudflare-nginx,,1,US,CA,4/11/1998 0:00,2/10/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_1297,11:60,iso-8859-1,Apache,243,1,US,UT,16/5/1995 0:00,21/10/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_1400,11:60,us-ascii,Microsoft-HTTPAPI/2.0,324,1,CH,None,9/8/1995 0:00,4/8/2015 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_2035,10:60,utf-8,Cowboy,21666,1,US,CA,15/4/2010 0:00,11/4/2017 0:00,9,7,7,762,9,10,640,762,9,0,0
B0_2053,12:60,UTF-8,nginx,,1,US,CA,12/12/2003 0:00,18/10/2016 0:00,8,6,5,696,8,9,574,696,8,0,0
B0_2108,10:60,UTF-8,Apache/2.2.22 (Debian),8774,1,KR,None,4/12/2014 0:00,16/11/2016 0:00,6,6,3,540,6,9,617,540,6,0,0
B0_2168,13:60,ISO-8859-1,None,1819,1,US,CA,2/11/2002 0:00,2/2/2017 0:00,1,1,1,202,1,4,250,202,1,0,0
B0_2292,11:60,UTF-8,nginx/1.2.1,2544,1,None,None,16/7/1998 16:08,,4,2,3,408,4,4,250,408,4,0,0
B0_2312,13:60,utf-8,Apache,,1,None,None,10/6/1999 0:00,11/4/2016 0:00,10,8,2,12231,10,11,1186,12231,10,0,0
B0_359,11:60,ISO-8859-1,cloudflare-nginx,,1,US,Illinois,28/8/2001 0:00,28/4/2015 0:00,29,22,3,4932,35,41,23578,5392,35,6,0
B0_384,12:60,iso-8859-1,nginx,,1,CA,BC,20/10/1998 0:00,7/12/2015 0:00,6,0,4,664,8,8,609,808,8,2,0
B0_447,9:60,us-ascii,Microsoft-HTTPAPI/2.0,324,1,US,PA,5/6/2003 0:00,26/11/2014 0:00,5,0,1,622,7,7,9159,812,7,2,0
B0_611,11:60,ISO-8859-1,Apache,,1,CA,BC,12/10/2003 0:00,7/8/2015 0:00,29,1,4,2630,35,35,35655,3102,35,6,0
B0_627,11:60,UTF-8,Apache,40582,1,US,ny,20/5/1996 0:00,19/4/2017 0:00,101,4,15,7002,107,79,172138,7422,107,6,0
B0_635,13:60,UTF-8,mw2113.codfw.wmnet,,1,US,CA,13/1/2001 0:12,12/12/2015 10:16,38,32,3,4488,44,44,44959,4944,44,6,0
B0_662,11:60,utf-8,None,19671,1,US,CA,14/10/2001 0:00,18/12/2016 0:00,45,0,3,4192,53,54,62498,4834,53,8,0
B0_675,13:60,utf-8,Microsoft-IIS/7.5,,1,GB,London,29/9/1998 0:00,9/4/2017 0:00,23,12,5,3208,32,26,8206,3883,32,9,0
B0_70,12:60,UTF-8,Apache,,1,None,None,16/5/2001 0:00,17/3/2016 0:00,113,0,3,7746,117,134,229040,8062,117,4,0
B0_770,12:60,UTF-8,cloudflare-nginx,,1,US,FL,13/6/1995 0:00,5/5/2015 0:00,3,0,1,466,5,6,490,618,5,2,0
B0_8,11:60,utf-8,nginx,,1,US,California,24/9/2006 0:00,26/8/2015 0:00,14,9,2,2531,18,18,8177,2819,18,4,0
B0_953,9:60,utf-8,Apache/2.2.14 (Unix) mod_ssl/2.2.14 OpenSSL/0.9.8a,824,1,US,OH,13/8/2003 0:00,14/8/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_972,13:60,UTF-8,Apache,,1,US,VA,12/1/1995 0:00,19/12/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
M0_56,12:61,ISO-8859-1,Apache,526,1,DE,None,10/9/2003 0:00,11/9/2016 0:00,0,0,0,0,0,2,124,0,0,0,1
B0_1113,10:61,us-ascii,Microsoft-IIS/7.5,324,1,US,AZ,9/4/2008 0:00,10/4/2017 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_1189,12:61,ISO-8859-1,Apache/2.4.7 (Ubuntu),4576,1,US,FL,25/10/2002 0:00,28/3/2014 0:00,0,0,0,0,0,0,0,0,0,0,0
