"URL","CHARSET","SERVER","WHOIS_COUNTRY","WHOIS_STATEPRO","WHOIS_REGDATE","WHOIS_UPDATED_DATE","TCP_CONVERSATION_EXCHANGE","DIST_REMOTE_TCP_PORT","REMOTE_IPS","APP_BYTES","SOURCE_APP_BYTES","DNS_QUERY_TIMES","Type","NUMBER SPECIAL CHAR","TOTAL URL LENGTH"
"B0_1124","UTF-8","APACHE/2.2.15 (CENTOS)","US","CA","13/8/2002 0:00","14/3/2017 0:00",0,0,0,0,0,0,"benign",11,56
"B0_1144","NONE","MICROSOFT-IIS/7.0","US","New York","1/9/1998 0:00","15/10/2016 0:00",0,0,0,0,0,0,"benign",11,56
"B0_1179","ISO-8859-1","NONE","US","CA","2/11/2002 0:00","2/2/2017 0:00",0,0,0,0,0,0,"benign",12,56
"B0_1214","UTF-8","APACHE/2.2.15 (CENTOS)","CA","qc","8/12/1997 0:00","18/10/2015 0:00",0,0,0,0,0,0,"benign",9,56
"B0_1227","ISO-8859-1","NONE","US","CA","29/3/1997 0:00","29/11/2016 0:00",0,0,0,0,0,0,"benign",10,56
"B0_1276","UTF-8","APACHE","US","CA","20/10/1998 0:00","4/12/2013 0:00",0,0,0,0,0,0,"benign",12,56
"B0_1317","US-ASCII","MICROSOFT-HTTPAPI/2.0","US","CO","16/12/1993 5:00","9/9/2015 20:47",0,0,0,0,0,0,"benign",10,56
"B0_1396","UTF-8","APACHE-COYOTE/1.1","US","GA","16/2/2001 9:00","23/9/2014 14:02",0,0,0,0,0,0,"benign",11,56
"B0_2062","UTF-8","NONE","US","Connecticut","13/12/1995 0:00","14/9/2015 0:00",4,3,2,432,310,0,"benign",10,56
"B0_2215","UTF-8","NGINX","PA","PANAMA","25/2/1999 0:00","18/1/2016 0:00",11,3,5,870,306,0,"benign",10,56
"B0_225","ISO-8859-1","NONE","US","CA","29/3/1997 0:00","29/11/2016 0:00",57,51,3,8171,26659,12,"benign",9,56
"B0_2281","ISO-8859-1","APACHE","None","None","13/10/2000 0:00","28/8/2015 0:00",5,5,3,450,479,0,"benign",11,56
"B0_249","ISO-8859-1","NONE","US","CA","29/3/1997 0:00","29/11/2016 0:00",26,18,7,3928,10186,6,"benign",9,56
"B0_28","US-ASCII","MICROSOFT-HTTPAPI/2.0","AU","None","22/7/2008 0:00","22/7/2016 0:00",20,2,7,1876,2205,6,"benign",11,56
"B0_394","ISO-8859-1","APACHE","None","None","6/8/2004 0:00","5/7/2016 0:00",25,13,7,2910,7648,6,"benign",11,56
"B0_421","US-ASCII","MICROSOFT-HTTPAPI/2.0","US","Nevada","18/5/2003 7:22","19/5/2016 15:04",12,3,7,1080,2498,2,"benign",9,56
"B0_473","ISO-8859-1","APACHE/1.3.42 BEN-SSL/1.60 (UNIX) MOD_GZIP/1.3.26.1A MOD_FASTCGI/2.4.6 MOD_THROTTLE/3.1.2 CHILI!SOFT-ASP/3.6.2 FRONTPAGE/5.0.2.2635 MOD_PERL/1.31 PHP/4.4.9","CA","Quebec","4/2/2003 0:00","6/2/2017 0:00",15,2,5,1944,2698,6,"benign",9,56
"B0_514","UTF-8","NGINX/1.6.2","CN","hunansheng","30/8/2004 0:00","8/3/2017 0:00",10,4,4,944,3869,4,"benign",12,56
"B0_522","UTF-8","APACHE","US","MO","20/5/1996 0:00","24/10/2016 0:00",37,3,5,3050,65986,6,"benign",13,56
"B0_56","ISO-8859-1","NGINX","US","Ohio","8/1/2004 0:00","3/1/2017 0:00",35,11,3,6351,22390,8,"benign",12,56
"B0_615","US-ASCII","MICROSOFT-HTTPAPI/2.0","US","Arizona","9/8/2002 18:13","3/4/2016 11:08",18,13,2,3354,8544,6,"benign",10,56
"B0_714","UTF-8","MW2228.CODFW.WMNET","US","CA","13/1/2001 0:12","12/12/2015 10:16",8,3,3,847,1998,8,"benign",12,56
"B0_853","ISO-8859-1","APACHE","IL","il","29/12/2008 0:00","15/3/2017 0:00",0,0,0,0,0,0,"benign",9,56
"B0_867","ISO-8859-1","APACHE","None","None",,,0,0,0,0,0,0,"benign",9,56
"B0_881","ISO-8859-1","AERIA GAMES & ENTERTAINMENT","DE","Berlin","31/7/2006 0:00","28/2/2017 0:00",0,0,0,0,0,0,"benign",11,56
"B0_943","UTF-8","APACHE","US","CA","16/11/1998 0:00","3/3/2017 0:00",0,0,0,0,0,0,"benign",11,56
"B0_944","UTF-8","NGINX/1.12.0","US","FL","18/4/2000 0:00","18/4/2016 0:00",0,0,0,0,0,0,"benign",10,56
"B0_98","UTF-8","NGINX/1.6.3 + PHUSION PASSENGER","None","None","20/4/2001 0:00","22/5/2015 0:00",10,2,3,1256,1546,4,"benign",11,56
"B0_984","ISO-8859-1","NGINX/1.12.0","US","Arizona","28/9/2005 0:00","2/3/2017 0:00",0,0,0,0,0,0,"benign",11,56
"B0_986","UTF-8","APACHE/2.4.10 (DEBIAN) PHP/5.6.30-0+DEB8U1 MOD_PERL/2.0.9DEV PERL/V5.20.2","PA","PANAMA","31/5/2005 0:00","6/3/2017 0:00",0,0,0,0,0,0,"benign",11,56
"B0_1041","ISO-8859-1","APACHE","US","FL","3/8/1998 0:00","6/2/2017 0:00",0,0,0,0,0,0,"benign",9,57
"B0_1092","UTF-8","MW2173.CODFW.WMNET","US","CA","13/1/2001 0:12","12/12/2015 10:16",0,0,0,0,0,0,"benign",11,57
"B0_1249","UTF-8","APACHE/2.2.29 (UNIX) MOD_SSL/2.2.29 OPENSSL/1.0.1E-FIPS MOD_BWLIMITED/1.4 PHP/5.4.35","US","Arizona","14/2/2000 0:00","14/2/2016 0:00",0,0,0,0,0,0,"benign",11,57
"B0_1348","UTF-8","SERVER","US","NV","1/11/1994 0:00","30/4/2014 0:00",0,0,0,0,0,0,"benign",10,57
"B0_1414","ISO-8859-1","NONE","US","CA","29/3/1997 0:00","29/11/2016 0:00",0,0,0,0,0,0,"benign",9,57
"B0_2081","UTF-8","APACHE/2.4.6 (RED HAT ENTERPRISE LINUX) OPENSSL/1.0.1E-FIPS MOD_FCGID/2.3.9 COMMUNIQUE/4.2.0","None","None",,,2,2,1,356,246,0,"benign",11,57
"B0_2130","UTF-8","APACHE-COYOTE/1.1","None","None","16/10/2000 0:00","25/10/2016 0:00",15,13,7,1062,1354,0,"benign",11,57
"B0_2150","US-ASCII","MICROSOFT-HTTPAPI/2.0","None","None","5/2/1999 0:00","20/4/2015 0:00",8,5,5,696,636,0,"benign",11,57
"B0_2167","US-ASCII","MICROSOFT-HTTPAPI/2.0","US","UT","5/2/1999 0:00","16/6/2014 0:00",7,3,2,630,306,0,"benign",10,57
"B0_2173","UTF-8","NONE","US","NY","14/4/1998 0:00","15/3/2017 0:00",4,3,3,408,378,0,"benign",12,57
"B0_2191","UTF-8","APACHE/2.2.31 (AMAZON)","None","None","28/8/2007 0:00","29/4/2013 0:00",13,4,7,1074,306,0,"benign",12,57
"B0_250","ISO-8859-1","NONE","US","CA","29/3/1997 0:00","29/11/2016 0:00",63,58,6,8280,23559,12,"benign",10,57
"B0_299","ISO-8859-1","NGINX","US","Ohio","8/1/2004 0:00","3/1/2017 0:00",37,9,11,5965,20145,6,"benign",10,57
"B0_375","UTF-8","NGINX","SE","INDAL","19/12/2006 0:00","17/12/2016 0:00",16,0,3,1345,18597,2,"benign",10,57
"B0_413","UTF-8","APACHE","None","None","16/1/2001 0:00","17/12/2016 0:00",16,0,7,1293,1754,4,"benign",10,57
"B0_458","ISO-8859-1","APACHE/2.2.15 (CENTOS) DAV/2 MOD_SSL/2.2.15 OPENSSL/1.0.1E-FIPS PHP/5.3.3","US","IL","12/12/1990 0:00","8/6/2015 0:00",79,2,7,5863,127368,4,"benign",12,57
"B0_517","UTF-8","APACHE/2.4.6 (CENTOS) OPENSSL/1.0.1E-FIPS PHP/7.0.14","JP","Osaka","19/7/2016 0:00","19/7/2016 0:00",19,8,10,1764,2364,4,"benign",9,57
"B0_535","ISO-8859-1","APACHE/2","US","CA","25/2/1999 0:00","18/1/2017 0:00",31,0,5,2335,35231,2,"benign",10,57
"B0_546","UTF-8","CLOUDFLARE-NGINX","US","NY","13/11/2003 0:00","12/1/2017 0:00",42,7,12,3944,23329,6,"benign",13,57
"B0_578","UTF-8","SERVER","US","NV","1/11/1994 0:00","30/4/2014 0:00",32,26,3,4195,45691,6,"benign",11,57
"B0_625","ISO-8859-1","NGINX","US","NY","2/12/2000 0:00","3/11/2016 0:00",21,6,13,1627,2044,4,"benign",11,57
"B0_636","ISO-8859-1","APACHE","US","NY","30/12/2002 0:00","9/4/2014 0:00",107,4,4,8986,234205,4,"benign",10,57
"B0_732","UTF-8","MICROSOFT-IIS/7.0","IT","RM","7/4/2006 16:53","8/4/2017 1:39",18,4,6,1965,7616,4,"benign",11,57
"B0_749","US-ASCII","MICROSOFT-HTTPAPI/2.0","None","None",,,62,0,3,4725,97272,4,"benign",10,57
"B0_75","UTF-8","APACHE","US","CO","8/5/2003 0:00","5/5/2015 0:00",9,0,3,871,4257,2,"benign",11,57
"B0_791","ISO-8859-1","APACHE","US","UT","16/5/1995 0:00","21/10/2016 0:00",0,0,0,0,0,0,"benign",11,57
"B0_86","UTF-8","APACHE/2.2.31 (AMAZON)","None","None","29/7/2004 0:00","3/1/2016 0:00",10,3,5,949,2597,4,"benign",7,57
"B0_882","UTF-8","NGINX","US","Arizona","30/11/2006 0:00","17/4/2015 0:00",0,0,0,0,0,0,"benign",12,57
"B0_932","UTF-8","MW2198.CODFW.WMNET","US","CA","13/1/2001 0:12","12/12/2015 10:16",0,0,0,0,0,0,"benign",13,57
"B0_996","ISO-8859-1","APACHE","US","IL","9/3/2006 0:00","23/2/2017 0:00",0,0,0,0,0,0,"benign",11,57
"M0_103","UTF-8","APACHE","CZ","PRAHA","7/10/2006 0:00","7/3/2017 0:00",50,0,1,3592,66100,2,"malicious",12,58
"M0_83","UTF-8","NGINX/1.12.0","US","UTAH","6/5/2006 0:00","6/5/2016 0:00",10,0,2,1692,8467,4,"malicious",13,58
"B0_1025","UTF-8","APACHE","US","NY","18/1/1994 0:00","21/10/2016 0:00",0,0,0,0,0,0,"benign",12,58
"B0_1107","UTF-8","APACHE","US","MA","12/9/2009 21:54","23/8/2016 10:07",0,0,0,0,0,0,"benign",8,58
"B0_1256","US-ASCII","MICROSOFT-HTTPAPI/2.0","US","UT","5/2/1999 0:00","16/6/2014 0:00",0,0,0,0,0,0,"benign",10,58
"B0_1274","US-ASCII","MICROSOFT-HTTPAPI/2.0","AU","None","22/7/2008 0:00","22/7/2016 0:00",0,0,0,0,0,0,"benign",11,58
"B0_2031","ISO-8859-1","NGINX/1.12.0","US","Illinois","4/10/2010 0:00","21/10/2014 0:00",5,3,3,474,244,0,"benign",9,58
"B0_2074","UTF-8","NGINX/1.6.3 + PHUSION PASSENGER","US","Arizona","20/4/2001 0:00","22/5/2015 0:00",4,4,1,420,414,0,"benign",11,58
"B0_2201","UTF-8","GSE","US","CA","31/7/2000 0:00","29/6/2016 0:00",5,4,2,474,442,0,"benign",10,58
"B0_2223","US-ASCII","NONE","US","WA","22/3/1999 0:00","15/7/2016 0:00",5,4,2,486,672,0,"benign",11,58
"B0_2254","ISO-8859-1","NGINX/1.12.0","CA","QC","18/4/2005 22:11","22/3/2017 18:00",4,2,2,408,438,0,"benign",11,58
"B0_302","ISO-8859-1","APACHE/2","US","FL","1/10/2001 0:00","16/1/2017 0:00",9,0,3,1481,1327,4,"benign",8,58
"B0_329","US-ASCII","MICROSOFT-HTTPAPI/2.0","US","CA","18/4/2001 0:00","27/9/2016 0:00",50,42,4,6256,63202,8,"benign",12,58
"B0_338","ISO-8859-1","NGINX","CA","ON","14/7/1998 4:00","11/7/2016 9:21",5,0,3,620,626,2,"benign",10,58
"B0_358","US-ASCII","NONE","US","CO","15/8/1995 0:00","13/7/2016 0:00",14,0,1,1794,2242,4,"benign",9,58
"B0_368","US-ASCII","MICROSOFT-HTTPAPI/2.0","None","None","8/9/2004 0:00","28/2/2017 0:00",15,10,3,2344,6649,4,"benign",9,58
"B0_554","UTF-8","APACHE/2.4.6 (CENTOS) OPENSSL/1.0.1E-FIPS PHP/5.4.16","US","Arizona","26/1/2001 12:11","7/12/2015 11:23",17,15,4,1146,416,0,"benign",10,58
"B0_598","UTF-8","MW2172.CODFW.WMNET","US","CA","13/1/2001 0:12","12/12/2015 10:16",44,37,6,6317,38708,8,"benign",11,58
"B0_604","UTF-8","NGINX","None","None","17/7/2006 0:00","7/9/2016 0:00",20,9,4,3076,8668,6,"benign",11,58
"B0_776","ISO-8859-1","NGINX/1.2.6","US","Arizona","17/5/2001 0:00","15/4/2015 0:00",0,0,0,0,0,0,"benign",9,58
"B0_845","UTF-8","SERVER","US","NV","1/11/1994 0:00","30/4/2014 0:00",0,0,0,0,0,0,"benign",11,58
"B0_857","ISO-8859-1","SERVER","US","NV","1/11/1994 0:00","30/4/2014 0:00",0,0,0,0,0,0,"benign",11,58
"B0_921","UTF-8","NGINX/1.8.0","US","va","7/9/1993 0:00","5/8/2016 0:00",0,0,0,0,0,0,"benign",12,58
"B0_1081","UTF-8","SERVER","US","NV","1/11/1994 0:00","30/4/2014 0:00",0,0,0,0,0,0,"benign",11,59
"B0_1119","UTF-8","CLOUDFLARE-NGINX","US","Arizona","7/6/2001 0:00","27/11/2015 0:00",0,0,0,0,0,0,"benign",11,59
"B0_1138","ISO-8859-1","NONE","None","None","13/8/2004 0:00","20/8/2015 0:00",0,0,0,0,0,0,"benign",10,59
"B0_1153","ISO-8859-1","APACHE/2.2.15 (CENTOS)","US","UT","16/5/1995 0:00","21/10/2016 0:00",0,0,0,0,0,0,"benign",11,59
"B0_12","UTF-8","MICROSOFT-IIS/8.5","None","None","16/6/1996 0:00","28/3/2016 0:00",15,10,1,2421,7924,6,"benign",10,59
"B0_1206","UTF-8","NGINX","BS","New Providence","6/11/2007 0:00","1/10/2016 0:00",0,0,0,0,0,0,"benign",12,59
"B0_1233","UTF-8","APACHE/2.4.6 (UNIX) MOD_JK/1.2.37","US","IL","14/6/1995 0:00","17/5/2016 0:00",0,0,0,0,0,0,"benign",10,59
"B0_1269","ISO-8859-1","NGINX","US","Virginia","23/3/1998 0:00","29/5/2015 0:00",0,0,0,0,0,0,"benign",11,59
"B0_1331","US-ASCII","NONE","US","FL","21/4/2002 0:00","23/3/2017 0:00",0,0,0,0,0,0,"benign",10,59
"B0_1358","ISO-8859-1","APACHE/2.4.23 (UNIX) OPENSSL/1.0.1E-FIPS MOD_BWLIMITED/1.4","CN","None","7/7/2007 0:00","4/3/2017 0:00",0,0,0,0,0,0,"benign",10,59
"B0_1399","ISO-8859-1","NONE","US","CA","29/3/1997 0:00","29/11/2016 0:00",0,0,0,0,0,0,"benign",9,59
"B0_1417","UTF-8","NONE","None","None",,,0,0,0,0,0,0,"benign",11,59
"B0_2047","US-ASCII","NONE","US","FL","21/4/2002 0:00","23/3/2017 0:00",6,5,3,528,407,0,"benign",10,59
"B0_2050","UTF-8","NONE","US","AZ","31/12/2005 0:00","31/12/2016 0:00",8,5,6,672,768,0,"benign",13,59
"B0_2115","UTF-8","APACHE/2.2.22 (DEBIAN)","FR","None","17/3/1996 5:00","1/6/2016 10:45",10,3,8,828,1036,0,"benign",10,59
"B0_2243","UTF-8","APACHE/2.4.25 (UNIX) OPENSSL/1.0.1E-FIPS MOD_BWLIMITED/1.4","None","None","19/2/2002 0:00","25/4/2016 0:00",10,7,5,768,890,0,"benign",11,59
"B0_227","UTF-8","ATS","US","CA","18/1/1995 0:00","26/8/2015 0:00",20,6,5,2638,6137,8,"benign",15,59
"B0_265","ISO-8859-1","NGINX","US","CA","28/4/2005 0:00","7/12/2015 0:00",24,0,11,1863,15088,2,"benign",9,59
"B0_296","US-ASCII","MICROSOFT-HTTPAPI/2.0","AU","None","22/7/2008 0:00","22/7/2016 0:00",24,3,6,2752,8910,6,"benign",11,59
"B0_397","US-ASCII","NONE","US","CO","15/8/1995 0:00","13/7/2016 0:00",14,0,1,1797,2308,4,"benign",9,59
"B0_426","ISO-8859-1","NGINX/1.4.4","US","UT","21/6/1997 0:00","21/10/2016 0:00",8,3,8,552,420,0,"benign",13,59
"B0_486","US-ASCII","MICROSOFT-HTTPAPI/2.0","US","UT","16/5/1995 0:00","21/10/2016 0:00",29,12,6,3325,29835,4,"benign",13,59
"B0_516","ISO-8859-1","APACHE","US","FL","24/4/1999 0:00","23/2/2015 0:00",17,2,2,1684,14589,4,"benign",11,59
"B0_592","UTF-8","NONE","US","FL","24/1/2001 0:00","24/1/2017 0:00",48,9,12,3796,37621,4,"benign",11,59
"B0_600","US-ASCII","MICROSOFT-IIS/7.5","US","Missouri","23/5/1997 0:00","15/4/2015 0:00",10,0,3,1170,1324,6,"benign",13,59
"B0_618","ISO-8859-1","CLOUDFLARE-NGINX","NL","ZH","12/9/2002 0:00","6/5/2015 0:00",9,0,2,1589,2404,4,"benign",11,59
"B0_620","UTF-8","APACHE","US","WA","20/2/2006 0:00","22/2/2017 0:00",10,1,3,1300,13818,4,"benign",10,59
"B0_674","UTF-8","NGINX","BS","New Providence","6/11/2007 0:00","1/10/2016 0:00",22,12,5,3142,7684,8,"benign",12,59
"B0_718","ISO-8859-1","APACHE/2.2.22 (UBUNTU)","US","Oregon","21/11/1997 0:00","5/3/2017 0:00",38,4,10,3936,29443,6,"benign",11,59
"B0_779","ISO-8859-1","NGINX","US","Ohio","8/1/2004 0:00","3/1/2017 0:00",0,0,0,0,0,0,"benign",12,59
"B0_802","ISO-8859-1","APACHE","US","FL","24/4/1999 0:00","23/2/2015 0:00",0,0,0,0,0,0,"benign",11,59
"B0_87","UTF-8","CLOUDFLARE-NGINX","US","FL","19/3/1999 0:00","11/3/2012 0:00",14,0,3,1438,4800,4,"benign",12,59
"B0_93","UTF-8","MICROSOFT-IIS/8.5","None","None","16/6/1996 0:00","28/3/2016 0:00",21,12,3,3104,8857,8,"benign",10,59
"B0_999","ISO-8859-1","NGINX/1.2.1","None","None",,,0,0,0,0,0,0,"benign",13,59
"B0_1031","ISO-8859-1","APACHE","US","UT","16/5/1995 0:00","21/10/2016 0:00",0,0,0,0,0,0,"benign",11,60
"B0_119","ISO-8859-1","APACHE","HK","None","1/9/2016 0:00","2/9/2016 0:00",3,1,2,238,654,2,"benign",11,60
"B0_1211","ISO-8859-1","NONE","None","None",,,0,0,0,0,0,0,"benign",11,60
"B0_1278","UTF-8","CLOUDFLARE-NGINX","US","CA","4/11/1998 0:00","2/10/2016 0:00",0,0,0,0,0,0,"benign",10,60
"B0_1297","ISO-8859-1","APACHE","US","UT","16/5/1995 0:00","21/10/2016 0:00",0,0,0,0,0,0,"benign",11,60
"B0_1400","US-ASCII","MICROSOFT-HTTPAPI/2.0","CH","None","9/8/1995 0:00","4/8/2015 0:00",0,0,0,0,0,0,"benign",11,60
"B0_2035","UTF-8","COWBOY","US","CA","15/4/2010 0:00","11/4/2017 0:00",9,7,7,762,640,0,"benign",10,60
"B0_2053","UTF-8","NGINX","US","CA","12/12/2003 0:00","18/10/2016 0:00",8,6,5,696,574,0,"benign",12,60
"B0_2108","UTF-8","APACHE/2.2.22 (DEBIAN)","KR","None","4/12/2014 0:00","16/11/2016 0:00",6,6,3,540,617,0,"benign",10,60
"B0_2168","ISO-8859-1","NONE","US","CA","2/11/2002 0:00","2/2/2017 0:00",1,1,1,202,250,0,"benign",13,60
"B0_2292","UTF-8","NGINX/1.2.1","None","None","16/7/1998 16:08",,4,2,3,408,250,0,"benign",11,60
"B0_2312","UTF-8","APACHE","None","None","10/6/1999 0:00","11/4/2016 0:00",10,8,2,12231,1186,0,"benign",13,60
"B0_359","ISO-8859-1","CLOUDFLARE-NGINX","US","Illinois","28/8/2001 0:00","28/4/2015 0:00",29,22,3,4932,23578,6,"benign",11,60
"B0_384","ISO-8859-1","NGINX","CA","BC","20/10/1998 0:00","7/12/2015 0:00",6,0,4,664,609,2,"benign",12,60
"B0_447","US-ASCII","MICROSOFT-HTTPAPI/2.0","US","PA","5/6/2003 0:00","26/11/2014 0:00",5,0,1,622,9159,2,"benign",9,60
"B0_611","ISO-8859-1","APACHE","CA","BC","12/10/2003 0:00","7/8/2015 0:00",29,1,4,2630,35655,6,"benign",11,60
"B0_627","UTF-8","APACHE","US","ny","20/5/1996 0:00","19/4/2017 0:00",101,4,15,7002,172138,6,"benign",11,60
"B0_635","UTF-8","MW2113.CODFW.WMNET","US","CA","13/1/2001 0:12","12/12/2015 10:16",38,32,3,4488,44959,6,"benign",13,60
"B0_662","UTF-8","NONE","US","CA","14/10/2001 0:00","18/12/2016 0:00",45,0,3,4192,62498,8,"benign",11,60
"B0_675","UTF-8","MICROSOFT-IIS/7.5","GB","London","29/9/1998 0:00","9/4/2017 0:00",23,12,5,3208,8206,9,"benign",13,60
"B0_70","UTF-8","APACHE","None","None","16/5/2001 0:00","17/3/2016 0:00",113,0,3,7746,229040,4,"benign",12,60
"B0_770","UTF-8","CLOUDFLARE-NGINX","US","FL","13/6/1995 0:00","5/5/2015 0:00",3,0,1,466,490,2,"benign",12,60
"B0_8","UTF-8","NGINX","US","California","24/9/2006 0:00","26/8/2015 0:00",14,9,2,2531,8177,4,"benign",11,60
"B0_953","UTF-8","APACHE/2.2.14 (UNIX) MOD_SSL/2.2.14 OPENSSL/0.9.8A","US","OH","13/8/2003 0:00","14/8/2016 0:00",0,0,0,0,0,0,"benign",9,60
"B0_972","UTF-8","APACHE","US","VA","12/1/1995 0:00","19/12/2016 0:00",0,0,0,0,0,0,"benign",13,60
"M0_56","ISO-8859-1","APACHE","DE","None","10/9/2003 0:00","11/9/2016 0:00",0,0,0,0,124,0,"malicious",12,61
"B0_1113","US-ASCII","MICROSOFT-IIS/7.5","US","AZ","9/4/2008 0:00","10/4/2017 0:00",0,0,0,0,0,0,"benign",10,61
"B0_1189","ISO-8859-1","APACHE/2.4.7 (UBUNTU)","US","FL","25/10/2002 0:00","28/3/2014 0:00",0,0,0,0,0,0,"benign",12,61
"B0_1231","UTF-8","APACHE/2.2.15 (RED HAT)","None","None","16/10/2000 0:00","25/10/2016 0:00",0,0,0,0,0,0,"benign",12,61
"B0_1290","US-ASCII","CLOUDFLARE-NGINX","US","FL","21/5/1995 0:00","22/2/2017 0:00",0,0,0,0,0,0,"benign",11,61
"B0_1366","ISO-8859-1","APACHE","None","None",,,0,0,0,0,0,0,"benign",10,61
"B0_1409","ISO-8859-1","MICROSOFT-IIS/7.5","US","WA","13/9/2000 0:00","29/8/2016 0:00",0,0,0,0,0,0,"benign",9,61
"B0_157","ISO-8859-1","APACHE/2.4.10 (UBUNTU)","US","WA","20/1/1998 0:00","6/3/2017 0:00",20,1,5,1930,8029,8,"benign",11,61
"B0_164","ISO-8859-1","APACHE","US","CA","9/8/1996 0:00","4/4/2017 0:00",22,5,10,1673,2525,2,"benign",12,61
"B0_2012","ISO-8859-1","NGINX","US","Ohio","8/1/2004 0:00","3/1/2017 0:00",4,3,2,432,376,0,"benign",12,61
"B0_2059","ISO-8859-1","APACHE","None","None","27/1/1999 0:00","14/10/2012 0:00",5,3,3,498,438,0,"benign",12,61
"B0_2086","ISO-8859-1","NGINX/1.12.0","None","None","15/8/2013 0:00","7/8/2015 0:00",12,7,5,960,640,0,"benign",9,61
"B0_2091","UTF-8","SERVER","US","NV","1/11/1994 0:00","30/4/2014 0:00",5,5,3,498,508,0,"benign",10,61
"B0_2200","US-ASCII","NONE","US","WA","22/3/1999 0:00","15/7/2016 0:00",4,3,2,432,244,0,"benign",11,61
"B0_2210","UTF-8","SERVER","US","NV","1/11/1994 0:00","30/4/2014 0:00",20,8,7,1344,739,0,"benign",12,61
"B0_2287","US-ASCII","NONE","US","WA","22/3/1999 0:00","15/7/2016 0:00",10,5,7,792,971,0,"benign",11,61
"B0_2322","ISO-8859-1","APACHE","US","DE","10/8/1999 0:00","3/3/2017 0:00",7,3,3,582,306,0,"benign",11,61
"B0_240","UTF-8","APACHE","None","None","27/5/1997 0:00","28/4/2017 0:00",26,18,4,3798,18719,8,"benign",11,61
"B0_272","ISO-8859-1","APACHE","US","NY","13/3/2000 0:00","10/2/2016 0:00",7,1,3,743,1520,4,"benign",13,61
"B0_342","UTF-8","CLOUDFLARE-NGINX","US","WA","3/4/2011 0:00","11/3/2017 0:00",31,5,8,4514,26105,8,"benign",13,61
"B0_350","UTF-8","NGINX","US","California","24/9/2006 0:00","26/8/2015 0:00",25,20,3,3252,36967,4,"benign",11,61
"B0_924","UTF-8","MICROSOFT-IIS/7.5","None","None",,,0,0,0,0,0,0,"benign",14,61
"B0_973","ISO-8859-1","NGINX/1.12.0","US","CO","16/12/2004 0:00","9/9/2013 0:00",0,0,0,0,0,0,"benign",10,61
"B0_106","ISO-8859-1","APACHE","US","FL","24/4/1999 0:00","23/2/2015 0:00",8,0,2,1089,1977,6,"benign",13,62
"B0_1106","UTF-8","MW2224.CODFW.WMNET","US","CA","13/1/2001 0:12","12/12/2015 10:16",0,0,0,0,0,0,"benign",13,62
"B0_1133","UTF-8","NGINX","None","None","17/7/2006 0:00","7/9/2016 0:00",0,0,0,0,0,0,"benign",12,62
"B0_1171","ISO-8859-1","APACHE","US","FL","24/4/1999 0:00","23/2/2015 0:00",0,0,0,0,0,0,"benign",13,62
"B0_1212","ISO-8859-1","APACHE","US","NY","30/12/2002 0:00","9/4/2014 0:00",0,0,0,0,0,0,"benign",12,62
"B0_1255","UTF-8","MW2171.CODFW.WMNET","US","CA","13/1/2001 0:12","12/12/2015 10:16",0,0,0,0,0,0,"benign",12,62
"B0_1327","UTF-8","APACHE","CA","Ontario","4/6/2010 0:00","7/4/2016 0:00",0,0,0,0,0,0,"benign",13,62
"B0_1330","ISO-8859-1","APACHE/2.4.25 (AMAZON) OPENSSL/1.0.1K-FIPS","US","Missouri","11/10/2005 0:00","19/9/2016 0:00",0,0,0,0,0,0,"benign",10,62
"B0_1379","US-ASCII","MICROSOFT-HTTPAPI/2.0","US","PA","25/10/2003 0:00","26/11/2014 0:00",0,0,0,0,0,0,"benign",9,62
"B0_276","ISO-8859-1","APACHE/2.2.15 (CENTOS)","US","UT","16/5/1995 0:00","21/10/2016 0:00",11,5,4,1040,2206,4,"benign",11,62
"B0_383","UTF-8","AMAZONS3","None","None","13/7/2001 0:00","26/4/2015 0:00",21,5,7,1810,2519,4,"benign",11,62
"B0_743","UTF-8","APACHE/2.2.3 (CENTOS)","IN","MAHARASHTR","22/12/2003 0:00","4/3/2017 0:00",32,8,11,2772,32655,6,"benign",11,62
"B0_788","US-ASCII","MICROSOFT-IIS/7.5","US","California","26/9/2003 0:00","17/6/2016 0:00",0,0,0,0,0,0,"benign",11,62
"B0_917","UTF-8","GSE","US","CA","31/7/2000 0:00","29/6/2016 0:00",0,0,0,0,0,0,"benign",12,62
"B0_995","ISO-8859-1","APACHE","AU","Queensland","22/3/2006 0:00","22/3/2017 0:00",0,0,0,0,0,0,"benign",12,62
"B0_100","ISO-8859-1","CLOUDFLARE-NGINX","None","None","26/1/2007 0:00","21/1/2016 0:00",18,0,2,1676,21002,4,"benign",14,63
"B0_1000","UTF-8","APACHE/2.2.15 (CENTOS)","US","CA","13/8/2002 0:00","14/3/2017 0:00",0,0,0,0,0,0,"benign",12,63
"B0_1182","UTF-8","MW2257.CODFW.WMNET","US","CA","13/1/2001 0:12","12/12/2015 10:16",0,0,0,0,0,0,"benign",11,63
"B0_1202","UTF-8","MW2226.CODFW.WMNET","US","CA","13/1/2001 0:12","12/12/2015 10:16",0,0,0,0,0,0,"benign",13,63
"B0_1291","UTF-8","APACHE","US","Arizona","19/10/2006 0:00","20/10/2016 0:00",0,0,0,0,0,0,"benign",12,63
"B0_204","US-ASCII","MICROSOFT-HTTPAPI/2.0","None","None",,,67,32,17,6011,28050,6,"benign",11,63
